station,time,lat,lon,temperature
000CT,2019-06-01 12:00:00+02:00,48.852,2.335,24.9
000CT,2019-06-01 13:00:00+02:00,48.852,2.335,25.7
000CT,2019-06-01 14:00:00+02:00,48.852,2.335,27.0
000CT,2019-06-01 15:00:00+02:00,48.852,2.335,28.0
000CT,2019-06-01 16:00:00+02:00,48.852,2.335,28.3
000CT,2019-06-01 17:00:00+02:00,48.852,2.335,28.75
000CT,2019-06-01 18:00:00+02:00,48.852,2.335,29.15
000CT,2019-06-02 06:00:00+02:00,48.852,2.335,20.75
000CT,2019-06-02 07:00:00+02:00,48.852,2.335,20.75
000CT,2019-06-02 08:00:00+02:00,48.852,2.335,21.85
000CT,2019-06-02 09:00:00+02:00,48.852,2.335,23.25
000CT,2019-06-02 10:00:00+02:00,48.852,2.335,25.45
000CT,2019-06-02 11:00:00+02:00,48.852,2.335,27.65
000CT,2019-06-02 12:00:00+02:00,48.852,2.335,29.0
000CT,2019-06-02 13:00:00+02:00,48.852,2.335,30.1
000CT,2019-06-02 14:00:00+02:00,48.852,2.335,31.2
000CT,2019-06-02 15:00:00+02:00,48.852,2.335,31.5
000CT,2019-06-02 16:00:00+02:00,48.852,2.335,31.799999999999997
000CT,2019-06-02 17:00:00+02:00,48.852,2.335,32.0
000CT,2019-06-02 18:00:00+02:00,48.852,2.335,31.450000000000003
000CT,2019-06-03 06:00:00+02:00,48.852,2.335,19.5
000CT,2019-06-03 07:00:00+02:00,48.852,2.335,19.049999999999997
000CT,2019-06-03 08:00:00+02:00,48.852,2.335,18.85
000CT,2019-06-03 09:00:00+02:00,48.852,2.335,18.549999999999997
000CT,2019-06-03 10:00:00+02:00,48.852,2.335,18.25
000CT,2019-06-03 11:00:00+02:00,48.852,2.335,19.0
000CT,2019-06-03 12:00:00+02:00,48.852,2.335,19.200000000000003
000CT,2019-06-03 13:00:00+02:00,48.852,2.335,19.25
000CT,2019-06-03 14:00:00+02:00,48.852,2.335,19.6
000CT,2019-06-03 15:00:00+02:00,48.852,2.335,18.950000000000003
000CT,2019-06-03 16:00:00+02:00,48.852,2.335,19.85
000CT,2019-06-03 17:00:00+02:00,48.852,2.335,20.450000000000003
000CT,2019-06-03 18:00:00+02:00,48.852,2.335,20.9
000CT,2019-06-04 06:00:00+02:00,48.852,2.335,17.299999999999997
000CT,2019-06-04 07:00:00+02:00,48.852,2.335,17.299999999999997
000CT,2019-06-04 08:00:00+02:00,48.852,2.335,17.55
000CT,2019-06-04 09:00:00+02:00,48.852,2.335,18.15
000CT,2019-06-04 10:00:00+02:00,48.852,2.335,19.7
000CT,2019-06-04 11:00:00+02:00,48.852,2.335,22.15
000CT,2019-06-04 12:00:00+02:00,48.852,2.335,22.75
000CT,2019-06-04 13:00:00+02:00,48.852,2.335,24.6
000CT,2019-06-04 14:00:00+02:00,48.852,2.335,26.05
000CT,2019-06-04 15:00:00+02:00,48.852,2.335,26.95
000CT,2019-06-04 16:00:00+02:00,48.852,2.335,27.7
000CT,2019-06-04 17:00:00+02:00,48.852,2.335,27.549999999999997
000CT,2019-06-04 18:00:00+02:00,48.852,2.335,21.5
000CT,2019-06-05 06:00:00+02:00,48.852,2.335,15.05
000CT,2019-06-05 07:00:00+02:00,48.852,2.335,14.9
000CT,2019-06-05 08:00:00+02:00,48.852,2.335,15.5
000CT,2019-06-05 09:00:00+02:00,48.852,2.335,16.15
000CT,2019-06-05 10:00:00+02:00,48.852,2.335,16.1
000CT,2019-06-05 11:00:00+02:00,48.852,2.335,16.1
000CT,2019-06-05 12:00:00+02:00,48.852,2.335,16.1
000CT,2019-06-05 13:00:00+02:00,48.852,2.335,15.3
000CT,2019-06-05 14:00:00+02:00,48.852,2.335,14.65
000CT,2019-06-05 15:00:00+02:00,48.852,2.335,13.9
000CT,2019-06-05 16:00:00+02:00,48.852,2.335,13.45
000CT,2019-06-05 17:00:00+02:00,48.852,2.335,13.5
000CT,2019-06-05 18:00:00+02:00,48.852,2.335,13.15
000CT,2019-06-06 06:00:00+02:00,48.852,2.335,12.25
000CT,2019-06-06 07:00:00+02:00,48.852,2.335,12.350000000000001
000CT,2019-06-06 08:00:00+02:00,48.852,2.335,12.65
000CT,2019-06-06 09:00:00+02:00,48.852,2.335,12.9
000CT,2019-06-06 10:00:00+02:00,48.852,2.335,14.0
000CT,2019-06-06 11:00:00+02:00,48.852,2.335,15.25
000CT,2019-06-06 12:00:00+02:00,48.852,2.335,16.5
000CT,2019-06-06 13:00:00+02:00,48.852,2.335,17.25
000CT,2019-06-06 14:00:00+02:00,48.852,2.335,18.45
000CT,2019-06-06 15:00:00+02:00,48.852,2.335,19.4
000CT,2019-06-06 16:00:00+02:00,48.852,2.335,19.75
000CT,2019-06-06 17:00:00+02:00,48.852,2.335,19.799999999999997
000CT,2019-06-06 18:00:00+02:00,48.852,2.335,19.7
000CT,2019-06-07 06:00:00+02:00,48.852,2.335,15.6
000CT,2019-06-07 07:00:00+02:00,48.852,2.335,15.55
000CT,2019-06-07 08:00:00+02:00,48.852,2.335,15.2
000CT,2019-06-07 09:00:00+02:00,48.852,2.335,15.85
000CT,2019-06-07 10:00:00+02:00,48.852,2.335,16.549999999999997
000CT,2019-06-07 11:00:00+02:00,48.852,2.335,15.9
000CT,2019-06-07 12:00:00+02:00,48.852,2.335,15.8
000CT,2019-06-07 13:00:00+02:00,48.852,2.335,15.100000000000001
000CT,2019-06-07 14:00:00+02:00,48.852,2.335,15.0
000CT,2019-06-07 15:00:00+02:00,48.852,2.335,15.649999999999999
000CT,2019-06-07 16:00:00+02:00,48.852,2.335,16.8
000CT,2019-06-07 17:00:00+02:00,48.852,2.335,17.1
000CT,2019-06-07 18:00:00+02:00,48.852,2.335,15.9
000CT,2019-06-08 06:00:00+02:00,48.852,2.335,12.6
000CT,2019-06-08 07:00:00+02:00,48.852,2.335,12.8
000CT,2019-06-08 08:00:00+02:00,48.852,2.335,13.15
000CT,2019-06-08 09:00:00+02:00,48.852,2.335,14.15
000CT,2019-06-08 10:00:00+02:00,48.852,2.335,14.850000000000001
000CT,2019-06-08 11:00:00+02:00,48.852,2.335,15.75
000CT,2019-06-08 12:00:00+02:00,48.852,2.335,16.9
000CT,2019-06-08 13:00:00+02:00,48.852,2.335,18.0
000CT,2019-06-08 14:00:00+02:00,48.852,2.335,18.35
000CT,2019-06-08 15:00:00+02:00,48.852,2.335,17.5
000CT,2019-06-08 16:00:00+02:00,48.852,2.335,19.55
000CT,2019-06-08 17:00:00+02:00,48.852,2.335,18.65
000CT,2019-06-08 18:00:00+02:00,48.852,2.335,18.65
000CT,2019-06-09 06:00:00+02:00,48.852,2.335,14.75
000CT,2019-06-09 07:00:00+02:00,48.852,2.335,15.2
000CT,2019-06-09 08:00:00+02:00,48.852,2.335,15.8
000CT,2019-06-09 09:00:00+02:00,48.852,2.335,16.3
000CT,2019-06-09 10:00:00+02:00,48.852,2.335,16.35
000CT,2019-06-09 11:00:00+02:00,48.852,2.335,17.5
000CT,2019-06-09 12:00:00+02:00,48.852,2.335,17.0
000CT,2019-06-09 13:00:00+02:00,48.852,2.335,16.55
000CT,2019-06-09 14:00:00+02:00,48.852,2.335,17.0
000CT,2019-06-09 15:00:00+02:00,48.852,2.335,19.25
000CT,2019-06-09 16:00:00+02:00,48.852,2.335,19.799999999999997
000CT,2019-06-09 17:00:00+02:00,48.852,2.335,20.15
000CT,2019-06-09 18:00:00+02:00,48.852,2.335,19.9
000CT,2019-06-10 06:00:00+02:00,48.852,2.335,14.350000000000001
000CT,2019-06-10 07:00:00+02:00,48.852,2.335,14.600000000000001
000CT,2019-06-10 08:00:00+02:00,48.852,2.335,15.5
000CT,2019-06-10 09:00:00+02:00,48.852,2.335,16.15
000CT,2019-06-10 10:00:00+02:00,48.852,2.335,16.799999999999997
000CT,2019-06-10 11:00:00+02:00,48.852,2.335,16.4
000CT,2019-06-10 12:00:00+02:00,48.852,2.335,16.75
000CT,2019-06-10 13:00:00+02:00,48.852,2.335,17.6
000CT,2019-06-10 14:00:00+02:00,48.852,2.335,17.85
000CT,2019-06-10 15:00:00+02:00,48.852,2.335,17.05
000CT,2019-06-10 16:00:00+02:00,48.852,2.335,16.700000000000003
000CT,2019-06-10 17:00:00+02:00,48.852,2.335,17.1
000CT,2019-06-10 18:00:00+02:00,48.852,2.335,16.700000000000003
000CT,2019-06-11 06:00:00+02:00,48.852,2.335,12.25
000CT,2019-06-11 07:00:00+02:00,48.852,2.335,12.95
000CT,2019-06-11 08:00:00+02:00,48.852,2.335,13.5
000CT,2019-06-11 09:00:00+02:00,48.852,2.335,14.149999999999999
000CT,2019-06-11 10:00:00+02:00,48.852,2.335,15.0
000CT,2019-06-11 11:00:00+02:00,48.852,2.335,15.7
000CT,2019-06-11 12:00:00+02:00,48.852,2.335,16.65
000CT,2019-06-11 13:00:00+02:00,48.852,2.335,17.15
000CT,2019-06-11 14:00:00+02:00,48.852,2.335,18.35
000CT,2019-06-11 15:00:00+02:00,48.852,2.335,18.85
000CT,2019-06-11 16:00:00+02:00,48.852,2.335,18.700000000000003
000CT,2019-06-11 17:00:00+02:00,48.852,2.335,18.1
000CT,2019-06-11 18:00:00+02:00,48.852,2.335,
000CT,2019-06-12 06:00:00+02:00,48.852,2.335,11.5
000CT,2019-06-12 07:00:00+02:00,48.852,2.335,11.0
000CT,2019-06-12 08:00:00+02:00,48.852,2.335,10.850000000000001
000CT,2019-06-12 09:00:00+02:00,48.852,2.335,11.55
000CT,2019-06-12 10:00:00+02:00,48.852,2.335,12.75
000CT,2019-06-12 11:00:00+02:00,48.852,2.335,14.4
000CT,2019-06-12 12:00:00+02:00,48.852,2.335,
000CT,2019-06-12 13:00:00+02:00,48.852,2.335,
000CT,2019-06-12 14:00:00+02:00,48.852,2.335,
000CT,2019-06-12 15:00:00+02:00,48.852,2.335,
000CT,2019-06-12 16:00:00+02:00,48.852,2.335,
000CT,2019-06-12 17:00:00+02:00,48.852,2.335,
000CT,2019-06-12 18:00:00+02:00,48.852,2.335,
000CT,2019-06-13 06:00:00+02:00,48.852,2.335,11.3
000CT,2019-06-13 07:00:00+02:00,48.852,2.335,11.35
000CT,2019-06-13 08:00:00+02:00,48.852,2.335,12.45
000CT,2019-06-13 09:00:00+02:00,48.852,2.335,12.95
000CT,2019-06-13 10:00:00+02:00,48.852,2.335,14.3
000CT,2019-06-13 11:00:00+02:00,48.852,2.335,14.8
000CT,2019-06-13 12:00:00+02:00,48.852,2.335,16.0
000CT,2019-06-13 13:00:00+02:00,48.852,2.335,16.8
000CT,2019-06-13 14:00:00+02:00,48.852,2.335,17.95
000CT,2019-06-13 15:00:00+02:00,48.852,2.335,18.75
000CT,2019-06-13 16:00:00+02:00,48.852,2.335,17.75
000CT,2019-06-13 17:00:00+02:00,48.852,2.335,19.55
000CT,2019-06-13 18:00:00+02:00,48.852,2.335,19.75
000CT,2019-06-14 06:00:00+02:00,48.852,2.335,15.2
000CT,2019-06-14 07:00:00+02:00,48.852,2.335,15.4
000CT,2019-06-14 08:00:00+02:00,48.852,2.335,15.9
000CT,2019-06-14 09:00:00+02:00,48.852,2.335,16.6
000CT,2019-06-14 10:00:00+02:00,48.852,2.335,18.4
000CT,2019-06-14 11:00:00+02:00,48.852,2.335,19.950000000000003
000CT,2019-06-14 12:00:00+02:00,48.852,2.335,19.950000000000003
000CT,2019-06-14 13:00:00+02:00,48.852,2.335,20.200000000000003
000CT,2019-06-14 14:00:00+02:00,48.852,2.335,21.5
000CT,2019-06-14 15:00:00+02:00,48.852,2.335,22.45
000CT,2019-06-14 16:00:00+02:00,48.852,2.335,23.25
000CT,2019-06-14 17:00:00+02:00,48.852,2.335,23.35
000CT,2019-06-14 18:00:00+02:00,48.852,2.335,23.8
000CT,2019-06-15 06:00:00+02:00,48.852,2.335,16.2
000CT,2019-06-15 07:00:00+02:00,48.852,2.335,16.65
000CT,2019-06-15 08:00:00+02:00,48.852,2.335,17.0
000CT,2019-06-15 09:00:00+02:00,48.852,2.335,18.0
000CT,2019-06-15 10:00:00+02:00,48.852,2.335,18.950000000000003
000CT,2019-06-15 11:00:00+02:00,48.852,2.335,19.85
000CT,2019-06-15 12:00:00+02:00,48.852,2.335,20.3
000CT,2019-06-15 13:00:00+02:00,48.852,2.335,21.1
000CT,2019-06-15 14:00:00+02:00,48.852,2.335,21.0
000CT,2019-06-15 15:00:00+02:00,48.852,2.335,21.05
000CT,2019-06-15 16:00:00+02:00,48.852,2.335,21.6
000CT,2019-06-15 17:00:00+02:00,48.852,2.335,21.75
000CT,2019-06-15 18:00:00+02:00,48.852,2.335,21.5
000CT,2019-06-16 06:00:00+02:00,48.852,2.335,15.350000000000001
000CT,2019-06-16 07:00:00+02:00,48.852,2.335,15.649999999999999
000CT,2019-06-16 08:00:00+02:00,48.852,2.335,15.950000000000001
000CT,2019-06-16 09:00:00+02:00,48.852,2.335,16.8
000CT,2019-06-16 10:00:00+02:00,48.852,2.335,18.05
000CT,2019-06-16 11:00:00+02:00,48.852,2.335,19.0
000CT,2019-06-16 12:00:00+02:00,48.852,2.335,19.200000000000003
000CT,2019-06-16 13:00:00+02:00,48.852,2.335,19.9
000CT,2019-06-16 14:00:00+02:00,48.852,2.335,20.95
000CT,2019-06-16 15:00:00+02:00,48.852,2.335,21.65
000CT,2019-06-16 16:00:00+02:00,48.852,2.335,22.3
000CT,2019-06-16 17:00:00+02:00,48.852,2.335,22.75
000CT,2019-06-16 18:00:00+02:00,48.852,2.335,22.450000000000003
000CT,2019-06-17 06:00:00+02:00,48.852,2.335,16.95
000CT,2019-06-17 07:00:00+02:00,48.852,2.335,17.549999999999997
000CT,2019-06-17 08:00:00+02:00,48.852,2.335,19.35
000CT,2019-06-17 09:00:00+02:00,48.852,2.335,20.15
000CT,2019-06-17 10:00:00+02:00,48.852,2.335,21.75
000CT,2019-06-17 11:00:00+02:00,48.852,2.335,23.1
000CT,2019-06-17 12:00:00+02:00,48.852,2.335,23.8
000CT,2019-06-17 13:00:00+02:00,48.852,2.335,24.75
000CT,2019-06-17 14:00:00+02:00,48.852,2.335,25.45
000CT,2019-06-17 15:00:00+02:00,48.852,2.335,26.6
000CT,2019-06-17 16:00:00+02:00,48.852,2.335,26.25
000CT,2019-06-17 17:00:00+02:00,48.852,2.335,26.55
000CT,2019-06-17 18:00:00+02:00,48.852,2.335,26.299999999999997
000CT,2019-06-18 06:00:00+02:00,48.852,2.335,17.2
000CT,2019-06-18 07:00:00+02:00,48.852,2.335,17.15
000CT,2019-06-18 08:00:00+02:00,48.852,2.335,17.9
000CT,2019-06-18 09:00:00+02:00,48.852,2.335,19.75
000CT,2019-06-18 10:00:00+02:00,48.852,2.335,21.3
000CT,2019-06-18 11:00:00+02:00,48.852,2.335,24.1
000CT,2019-06-18 12:00:00+02:00,48.852,2.335,26.549999999999997
000CT,2019-06-18 13:00:00+02:00,48.852,2.335,27.7
000CT,2019-06-18 14:00:00+02:00,48.852,2.335,27.950000000000003
000CT,2019-06-18 15:00:00+02:00,48.852,2.335,28.0
000CT,2019-06-18 16:00:00+02:00,48.852,2.335,28.7
000CT,2019-06-18 17:00:00+02:00,48.852,2.335,29.15
000CT,2019-06-18 18:00:00+02:00,48.852,2.335,29.0
000CT,2019-06-19 06:00:00+02:00,48.852,2.335,23.0
000CT,2019-06-19 07:00:00+02:00,48.852,2.335,22.5
000CT,2019-06-19 08:00:00+02:00,48.852,2.335,22.75
000CT,2019-06-19 09:00:00+02:00,48.852,2.335,23.6
000CT,2019-06-19 10:00:00+02:00,48.852,2.335,24.799999999999997
000CT,2019-06-19 11:00:00+02:00,48.852,2.335,25.1
000CT,2019-06-19 12:00:00+02:00,48.852,2.335,24.9
000CT,2019-06-19 13:00:00+02:00,48.852,2.335,25.7
000CT,2019-06-19 14:00:00+02:00,48.852,2.335,25.950000000000003
000CT,2019-06-19 15:00:00+02:00,48.852,2.335,25.65
000CT,2019-06-19 16:00:00+02:00,48.852,2.335,25.35
000CT,2019-06-19 17:00:00+02:00,48.852,2.335,25.0
000CT,2019-06-19 18:00:00+02:00,48.852,2.335,24.55
000CT,2019-06-20 06:00:00+02:00,48.852,2.335,16.549999999999997
000CT,2019-06-20 07:00:00+02:00,48.852,2.335,15.399999999999999
000CT,2019-06-20 08:00:00+02:00,48.852,2.335,15.25
000CT,2019-06-20 09:00:00+02:00,48.852,2.335,15.600000000000001
000CT,2019-06-20 10:00:00+02:00,48.852,2.335,16.15
000CT,2019-06-20 11:00:00+02:00,48.852,2.335,17.25
000CT,2019-06-20 12:00:00+02:00,48.852,2.335,18.2
000CT,2019-06-20 13:00:00+02:00,48.852,2.335,19.05
000CT,2019-06-20 14:00:00+02:00,48.852,2.335,20.1
000CT,2019-06-20 15:00:00+02:00,48.852,2.335,20.4
000CT,2019-06-20 16:00:00+02:00,48.852,2.335,20.05
000CT,2019-06-20 17:00:00+02:00,48.852,2.335,19.95
000CT,2019-06-20 18:00:00+02:00,48.852,2.335,20.6
000CT,2019-06-21 06:00:00+02:00,48.852,2.335,15.45
000CT,2019-06-21 07:00:00+02:00,48.852,2.335,15.5
000CT,2019-06-21 08:00:00+02:00,48.852,2.335,15.850000000000001
000CT,2019-06-21 09:00:00+02:00,48.852,2.335,16.45
000CT,2019-06-21 10:00:00+02:00,48.852,2.335,17.35
000CT,2019-06-21 11:00:00+02:00,48.852,2.335,18.4
000CT,2019-06-21 12:00:00+02:00,48.852,2.335,19.45
000CT,2019-06-21 13:00:00+02:00,48.852,2.335,20.2
000CT,2019-06-21 14:00:00+02:00,48.852,2.335,21.0
000CT,2019-06-21 15:00:00+02:00,48.852,2.335,21.2
000CT,2019-06-21 16:00:00+02:00,48.852,2.335,21.4
000CT,2019-06-21 17:00:00+02:00,48.852,2.335,21.65
000CT,2019-06-21 18:00:00+02:00,48.852,2.335,22.15
000CT,2019-06-22 06:00:00+02:00,48.852,2.335,14.25
000CT,2019-06-22 07:00:00+02:00,48.852,2.335,14.4
000CT,2019-06-22 08:00:00+02:00,48.852,2.335,15.25
000CT,2019-06-22 09:00:00+02:00,48.852,2.335,16.7
000CT,2019-06-22 10:00:00+02:00,48.852,2.335,18.45
000CT,2019-06-22 11:00:00+02:00,48.852,2.335,20.1
000CT,2019-06-22 12:00:00+02:00,48.852,2.335,21.0
000CT,2019-06-22 13:00:00+02:00,48.852,2.335,21.9
000CT,2019-06-22 14:00:00+02:00,48.852,2.335,22.75
000CT,2019-06-22 15:00:00+02:00,48.852,2.335,23.75
000CT,2019-06-22 16:00:00+02:00,48.852,2.335,24.75
000CT,2019-06-22 17:00:00+02:00,48.852,2.335,24.85
000CT,2019-06-22 18:00:00+02:00,48.852,2.335,24.450000000000003
000CT,2019-06-23 06:00:00+02:00,48.852,2.335,18.5
000CT,2019-06-23 07:00:00+02:00,48.852,2.335,19.4
000CT,2019-06-23 08:00:00+02:00,48.852,2.335,20.8
000CT,2019-06-23 09:00:00+02:00,48.852,2.335,22.25
000CT,2019-06-23 10:00:00+02:00,48.852,2.335,23.85
000CT,2019-06-23 11:00:00+02:00,48.852,2.335,25.2
000CT,2019-06-23 12:00:00+02:00,48.852,2.335,26.5
000CT,2019-06-23 13:00:00+02:00,48.852,2.335,27.35
000CT,2019-06-23 14:00:00+02:00,48.852,2.335,27.5
000CT,2019-06-23 15:00:00+02:00,48.852,2.335,27.5
000CT,2019-06-23 16:00:00+02:00,48.852,2.335,28.0
000CT,2019-06-23 17:00:00+02:00,48.852,2.335,28.5
000CT,2019-06-23 18:00:00+02:00,48.852,2.335,28.799999999999997
000CT,2019-06-24 06:00:00+02:00,48.852,2.335,22.75
000CT,2019-06-24 07:00:00+02:00,48.852,2.335,22.7
000CT,2019-06-24 08:00:00+02:00,48.852,2.335,23.6
000CT,2019-06-24 09:00:00+02:00,48.852,2.335,24.4
000CT,2019-06-24 10:00:00+02:00,48.852,2.335,26.75
000CT,2019-06-24 11:00:00+02:00,48.852,2.335,28.950000000000003
000CT,2019-06-24 12:00:00+02:00,48.852,2.335,29.3
000CT,2019-06-24 13:00:00+02:00,48.852,2.335,28.95
000CT,2019-06-24 14:00:00+02:00,48.852,2.335,28.85
000CT,2019-06-24 15:00:00+02:00,48.852,2.335,28.95
000CT,2019-06-24 16:00:00+02:00,48.852,2.335,29.5
000CT,2019-06-24 17:00:00+02:00,48.852,2.335,30.1
000CT,2019-06-24 18:00:00+02:00,48.852,2.335,30.35
000CT,2019-06-25 06:00:00+02:00,48.852,2.335,24.05
000CT,2019-06-25 07:00:00+02:00,48.852,2.335,23.1
000CT,2019-06-25 08:00:00+02:00,48.852,2.335,23.0
000CT,2019-06-25 09:00:00+02:00,48.852,2.335,24.35
000CT,2019-06-25 10:00:00+02:00,48.852,2.335,26.15
000CT,2019-06-25 11:00:00+02:00,48.852,2.335,27.299999999999997
000CT,2019-06-25 12:00:00+02:00,48.852,2.335,28.700000000000003
000CT,2019-06-25 13:00:00+02:00,48.852,2.335,30.0
000CT,2019-06-25 14:00:00+02:00,48.852,2.335,31.049999999999997
000CT,2019-06-25 15:00:00+02:00,48.852,2.335,31.95
000CT,2019-06-25 16:00:00+02:00,48.852,2.335,32.400000000000006
000CT,2019-06-25 17:00:00+02:00,48.852,2.335,32.85
000CT,2019-06-25 18:00:00+02:00,48.852,2.335,33.15
000CT,2019-06-26 06:00:00+02:00,48.852,2.335,21.65
000CT,2019-06-26 07:00:00+02:00,48.852,2.335,21.75
000CT,2019-06-26 08:00:00+02:00,48.852,2.335,22.45
000CT,2019-06-26 09:00:00+02:00,48.852,2.335,23.75
000CT,2019-06-26 10:00:00+02:00,48.852,2.335,25.950000000000003
000CT,2019-06-26 11:00:00+02:00,48.852,2.335,27.7
000CT,2019-06-26 12:00:00+02:00,48.852,2.335,29.5
000CT,2019-06-26 13:00:00+02:00,48.852,2.335,31.0
000CT,2019-06-26 14:00:00+02:00,48.852,2.335,31.65
000CT,2019-06-26 15:00:00+02:00,48.852,2.335,32.2
000CT,2019-06-26 16:00:00+02:00,48.852,2.335,33.0
000CT,2019-06-26 17:00:00+02:00,48.852,2.335,33.150000000000006
000CT,2019-06-26 18:00:00+02:00,48.852,2.335,32.7
000CT,2019-06-27 06:00:00+02:00,48.852,2.335,20.65
000CT,2019-06-27 07:00:00+02:00,48.852,2.335,20.75
000CT,2019-06-27 08:00:00+02:00,48.852,2.335,21.3
000CT,2019-06-27 09:00:00+02:00,48.852,2.335,22.6
000CT,2019-06-27 10:00:00+02:00,48.852,2.335,24.3
000CT,2019-06-27 11:00:00+02:00,48.852,2.335,25.9
000CT,2019-06-27 12:00:00+02:00,48.852,2.335,27.3
000CT,2019-06-27 13:00:00+02:00,48.852,2.335,28.549999999999997
000CT,2019-06-27 14:00:00+02:00,48.852,2.335,29.9
000CT,2019-06-27 15:00:00+02:00,48.852,2.335,31.25
000CT,2019-06-27 16:00:00+02:00,48.852,2.335,31.7
000CT,2019-06-27 17:00:00+02:00,48.852,2.335,31.7
000CT,2019-06-27 18:00:00+02:00,48.852,2.335,31.35
000CT,2019-06-28 06:00:00+02:00,48.852,2.335,20.35
000CT,2019-06-28 07:00:00+02:00,48.852,2.335,20.450000000000003
000CT,2019-06-28 08:00:00+02:00,48.852,2.335,21.25
000CT,2019-06-28 09:00:00+02:00,48.852,2.335,22.6
000CT,2019-06-28 10:00:00+02:00,48.852,2.335,24.25
000CT,2019-06-28 11:00:00+02:00,48.852,2.335,25.15
000CT,2019-06-28 12:00:00+02:00,48.852,2.335,27.25
000CT,2019-06-28 13:00:00+02:00,48.852,2.335,28.85
000CT,2019-06-28 14:00:00+02:00,48.852,2.335,30.65
000CT,2019-06-28 15:00:00+02:00,48.852,2.335,31.549999999999997
000CT,2019-06-28 16:00:00+02:00,48.852,2.335,32.45
000CT,2019-06-28 17:00:00+02:00,48.852,2.335,32.95
000CT,2019-06-28 18:00:00+02:00,48.852,2.335,33.05
000CT,2019-06-29 06:00:00+02:00,48.852,2.335,23.7
000CT,2019-06-29 07:00:00+02:00,48.852,2.335,23.799999999999997
000CT,2019-06-29 08:00:00+02:00,48.852,2.335,24.85
000CT,2019-06-29 09:00:00+02:00,48.852,2.335,26.1
000CT,2019-06-29 10:00:00+02:00,48.852,2.335,28.0
000CT,2019-06-29 11:00:00+02:00,48.852,2.335,30.1
000CT,2019-06-29 12:00:00+02:00,48.852,2.335,31.450000000000003
000CT,2019-06-29 13:00:00+02:00,48.852,2.335,32.75
000CT,2019-06-29 14:00:00+02:00,48.852,2.335,34.05
000CT,2019-06-29 15:00:00+02:00,48.852,2.335,34.7
000CT,2019-06-29 16:00:00+02:00,48.852,2.335,35.15
000CT,2019-06-29 17:00:00+02:00,48.852,2.335,35.8
000CT,2019-06-29 18:00:00+02:00,48.852,2.335,35.8
000CT,2019-06-30 06:00:00+02:00,48.852,2.335,21.4
000CT,2019-06-30 07:00:00+02:00,48.852,2.335,20.6
000CT,2019-06-30 08:00:00+02:00,48.852,2.335,20.5
000CT,2019-06-30 09:00:00+02:00,48.852,2.335,21.0
000CT,2019-06-30 10:00:00+02:00,48.852,2.335,22.65
000CT,2019-06-30 11:00:00+02:00,48.852,2.335,23.35
000CT,2019-06-30 12:00:00+02:00,48.852,2.335,25.05
000CT,2019-06-30 13:00:00+02:00,48.852,2.335,27.6
000CT,2019-06-30 14:00:00+02:00,48.852,2.335,27.85
000CT,2019-06-30 15:00:00+02:00,48.852,2.335,27.0
000CT,2019-06-30 16:00:00+02:00,48.852,2.335,24.1
000CT,2019-06-30 17:00:00+02:00,48.852,2.335,24.5
000CT,2019-06-30 18:00:00+02:00,48.852,2.335,26.3
000CT,2019-07-01 06:00:00+02:00,48.852,2.335,17.4
000CT,2019-07-01 07:00:00+02:00,48.852,2.335,17.6
000CT,2019-07-01 08:00:00+02:00,48.852,2.335,18.3
000CT,2019-07-01 09:00:00+02:00,48.852,2.335,18.75
000CT,2019-07-01 10:00:00+02:00,48.852,2.335,19.5
000CT,2019-07-01 11:00:00+02:00,48.852,2.335,19.85
000CT,2019-07-01 12:00:00+02:00,48.852,2.335,20.799999999999997
000CT,2019-07-01 13:00:00+02:00,48.852,2.335,21.45
000CT,2019-07-01 14:00:00+02:00,48.852,2.335,22.450000000000003
000CT,2019-07-01 15:00:00+02:00,48.852,2.335,22.9
000CT,2019-07-01 16:00:00+02:00,48.852,2.335,23.35
000CT,2019-07-01 17:00:00+02:00,48.852,2.335,23.95
000CT,2019-07-01 18:00:00+02:00,48.852,2.335,23.450000000000003
000CT,2019-07-02 06:00:00+02:00,48.852,2.335,15.6
000CT,2019-07-02 07:00:00+02:00,48.852,2.335,15.600000000000001
000CT,2019-07-02 08:00:00+02:00,48.852,2.335,16.7
000CT,2019-07-02 09:00:00+02:00,48.852,2.335,18.7
000CT,2019-07-02 10:00:00+02:00,48.852,2.335,20.25
000CT,2019-07-02 11:00:00+02:00,48.852,2.335,20.450000000000003
000CT,2019-07-02 12:00:00+02:00,48.852,2.335,21.35
000CT,2019-07-02 13:00:00+02:00,48.852,2.335,22.200000000000003
000CT,2019-07-02 14:00:00+02:00,48.852,2.335,22.9
000CT,2019-07-02 15:00:00+02:00,48.852,2.335,23.6
000CT,2019-07-02 16:00:00+02:00,48.852,2.335,24.4
000CT,2019-07-02 17:00:00+02:00,48.852,2.335,24.5
000CT,2019-07-02 18:00:00+02:00,48.852,2.335,24.8
000CT,2019-07-03 06:00:00+02:00,48.852,2.335,15.45
000CT,2019-07-03 07:00:00+02:00,48.852,2.335,15.5
000CT,2019-07-03 08:00:00+02:00,48.852,2.335,16.4
000CT,2019-07-03 09:00:00+02:00,48.852,2.335,17.45
000CT,2019-07-03 10:00:00+02:00,48.852,2.335,19.049999999999997
000CT,2019-07-03 11:00:00+02:00,48.852,2.335,21.0
